,cust_id,cust_gender,affinity_card,bookkeeping_application,bulk_pack_diskettes,education,flat_panel_monitor,home_theater_package,household_size,occupation,os_doc_set_kanji,printer_supplies,yrs_residence,y_box_games,age,cust_marital_status,cust_city,country_name,cust_income_level,cust_credit_limit,amount_sold
192,100193,M,0,1,0,Bach.,0,0,1,Prof.,0,1,1,1,68,single,Hoofddorp,Italy,"I: 170,000 - 189,999",5000,914
193,100194,F,0,1,0,HS-grad,0,0,1,Sales,0,1,2,1,40,single,Schimmert,Italy,"I: 170,000 - 189,999",10000,914
194,100195,M,0,1,1,HS-grad,1,0,6-8,Other,0,1,1,1,69,single,Almere,Italy,"I: 170,000 - 189,999",3000,914
195,100196,M,0,1,1,Profsc,1,1,3,?,0,1,3,0,65,single,Joinville,Brazil,"I: 170,000 - 189,999",5000,914
196,100197,M,0,1,0,HS-grad,0,1,3,Crafts,0,1,2,0,68,single,Nagoya,Japan,"I: 170,000 - 189,999",10000,914
197,100198,F,0,0,0,11th,0,0,1,?,0,1,1,1,55,single,Santos,Brazil,"I: 170,000 - 189,999",3000,914
198,100199,F,0,0,0,9th,0,1,2,House-s,0,1,2,0,49,single,Yokohama,Japan,"I: 170,000 - 189,999",5000,927
199,100200,M,0,1,1,< Bach.,1,0,1,Other,0,1,2,1,56,,Hoofddorp,Italy,"G: 130,000 - 149,999",7000,1250
200,100201,M,0,1,1,< Bach.,1,0,1,Other,0,1,5,1,66,single,Zoetermeer,Italy,"I: 170,000 - 189,999",10000,927
201,100202,F,0,1,1,< Bach.,1,0,2,TechSup,0,1,3,0,64,single,Wekerom,Italy,"I: 170,000 - 189,999",5000,1075
202,100203,M,0,1,1,HS-grad,1,0,3,Crafts,0,1,3,1,58,single,Waddinxveen,Italy,"I: 170,000 - 189,999",10000,1075
203,100204,M,0,1,1,HS-grad,1,0,3,Crafts,0,1,3,1,57,single,Bilthoven,Italy,"I: 170,000 - 189,999",3000,1075
204,100205,M,0,1,1,HS-grad,1,0,1,Farming,0,1,2,1,46,single,Limerick,Canada,"I: 170,000 - 189,999",5000,1075
205,100206,M,1,1,1,HS-grad,0,0,1,Cleric.,0,1,5,1,52,single,Ede,Italy,"I: 170,000 - 189,999",10000,1075
206,100207,F,0,1,1,< Bach.,1,1,1,TechSup,0,1,4,0,35,single,Hoofddorp,Italy,"I: 170,000 - 189,999",3000,1075
207,100208,F,0,1,1,Assoc-A,1,0,9+,Prof.,0,1,3,0,66,single,Richmond-upon-Thames,United Kingdom,"I: 170,000 - 189,999",5000,1075
208,100209,F,1,1,0,< Bach.,0,1,2,Exec.,0,1,4,0,63,single,Velp,Italy,"I: 170,000 - 189,999",10000,1075
209,100210,M,0,1,1,Bach.,1,1,3,Exec.,0,1,14,0,64,single,Hyderabad,China,"I: 170,000 - 189,999",3000,1075
210,100211,M,0,1,1,< Bach.,1,0,2,Protec.,0,1,2,1,69,single,Nagoya,Japan,"I: 170,000 - 189,999",5000,1075
211,100212,M,0,1,0,< Bach.,0,0,2,Other,0,1,2,1,62,single,Arnemuiden,Italy,"I: 170,000 - 189,999",10000,1075
212,100213,F,0,1,1,Assoc-A,1,0,9+,Cleric.,0,1,3,1,66,single,Hilversum,Italy,"I: 170,000 - 189,999",3000,1075
213,100214,F,0,1,0,HS-grad,0,0,1,Sales,0,1,1,1,36,single,Veldhoven,Italy,"I: 170,000 - 189,999",5000,1075
214,100215,M,0,1,1,HS-grad,1,1,3,Transp.,0,1,4,0,61,single,Dun Laoghaire,Canada,"I: 170,000 - 189,999",10000,1075
215,100216,M,1,1,1,< Bach.,1,1,2,Protec.,0,1,6,0,59,single,Lelystad,Italy,"I: 170,000 - 189,999",3000,1075
216,100217,M,0,1,0,HS-grad,0,1,2,Farming,0,1,8,0,68,single,Katowice,Poland,"I: 170,000 - 189,999",5000,1075
217,100218,F,0,1,1,Bach.,1,0,2,Sales,0,1,3,0,50,single,Pune,China,"I: 170,000 - 189,999",10000,1075
218,100219,M,0,0,1,1st-4th,1,1,3,Other,0,1,5,0,34,single,Londrina,Brazil,"I: 170,000 - 189,999",3000,1075
219,100220,F,0,1,1,Bach.,1,0,4-5,Cleric.,0,1,3,1,39,single,Durban,South Africa,"I: 170,000 - 189,999",5000,1075
220,100221,M,0,1,1,HS-grad,1,1,6-8,Transp.,0,1,5,0,38,single,Altrincham,United Kingdom,"I: 170,000 - 189,999",10000,1067
221,100222,F,0,1,1,< Bach.,0,0,2,Sales,0,1,4,0,69,single,Kuala Lumpur,Singapore,"I: 170,000 - 189,999",3000,1067
222,100223,F,0,1,1,Assoc-V,1,0,2,Other,0,1,3,1,62,single,Wroclaw,Poland,"I: 170,000 - 189,999",5000,1067
223,100224,M,1,1,0,Bach.,0,1,3,Protec.,0,1,8,0,71,single,Hyderabad,China,"I: 170,000 - 189,999",15000,1067
224,100225,M,0,1,1,Bach.,1,0,3,Prof.,0,1,2,1,72,single,Shah Alam,Singapore,"I: 170,000 - 189,999",5000,1067
225,100226,F,0,1,1,HS-grad,1,0,1,Sales,0,1,2,1,70,single,Krakow,Poland,"I: 170,000 - 189,999",5000,1052
226,100227,M,0,1,1,< Bach.,1,0,1,?,0,1,3,1,69,single,Hilversum,Italy,"I: 170,000 - 189,999",10000,1052
227,100228,M,0,1,0,HS-grad,0,0,3,Crafts,0,1,2,1,67,single,Downham Market,United Kingdom,"I: 170,000 - 189,999",3000,1052
228,100229,M,1,0,0,9th,0,1,3,Transp.,0,1,6,0,64,single,Tijnje,Italy,"I: 170,000 - 189,999",3000,1052
229,100230,M,0,1,1,Bach.,1,1,3,Prof.,0,1,6,0,65,single,Den Haag The Hague,Italy,"I: 170,000 - 189,999",5000,1052
230,100231,M,0,1,1,HS-grad,1,0,6-8,Machine,0,1,2,1,56,single,Edam,Italy,"I: 170,000 - 189,999",10000,1052
231,100232,F,1,1,1,Bach.,1,1,4-5,Sales,0,1,3,0,37,single,Alphen aan den Rijn,Italy,"I: 170,000 - 189,999",3000,1052
232,100233,M,1,1,0,HS-grad,0,1,3,Crafts,0,1,6,0,60,single,Yokohama,Japan,"I: 170,000 - 189,999",10000,1052
233,100234,F,0,1,0,< Bach.,0,0,2,TechSup,0,1,2,1,33,single,Blumenau,Brazil,"I: 170,000 - 189,999",3000,1052
234,100235,M,0,0,1,5th-6th,1,1,3,Transp.,0,1,7,0,42,single,Delft,Italy,"I: 170,000 - 189,999",5000,1052
235,100236,M,0,1,0,HS-grad,0,1,3,Sales,0,1,7,0,67,single,Melbourne,Australia,"I: 170,000 - 189,999",10000,1052
236,100237,F,0,1,0,< Bach.,0,1,9+,Cleric.,0,1,5,0,43,single,Rotterdam,Italy,"I: 170,000 - 189,999",3000,1052
237,100238,M,0,1,1,Assoc-V,1,0,3,Handler,0,1,3,0,45,single,Zaandam,Italy,"I: 170,000 - 189,999",5000,1052
238,100239,M,0,1,1,Bach.,1,1,3,Exec.,0,1,4,0,71,single,Shah Alam,Singapore,"I: 170,000 - 189,999",15000,1052
239,100240,M,0,1,1,Bach.,1,0,1,?,0,1,2,1,71,single,Niteroi,Brazil,"I: 170,000 - 189,999",5000,1052
240,100241,M,1,1,1,Bach.,1,1,3,Cleric.,0,1,4,0,53,single,Wageningen,Italy,"I: 170,000 - 189,999",5000,1052
241,100242,F,0,1,1,< Bach.,1,0,2,Prof.,0,1,1,1,68,single,Bristol,United Kingdom,"I: 170,000 - 189,999",10000,1052
242,100243,F,1,1,1,Assoc-A,1,0,4-5,Prof.,0,1,3,0,47,single,Schimmert,Italy,"I: 170,000 - 189,999",3000,1052
243,100244,M,0,0,1,9th,0,1,3,Other,0,1,6,0,70,single,Heerenveen,Italy,"I: 170,000 - 189,999",5000,1052
244,100245,M,1,1,1,Masters,1,1,3,Exec.,0,1,5,0,65,single,Klang,Singapore,"I: 170,000 - 189,999",5000,1052
245,100246,M,0,1,1,< Bach.,1,0,2,Sales,0,1,2,1,44,single,Sydney,Australia,"I: 170,000 - 189,999",10000,1052
246,100247,F,0,1,1,HS-grad,1,1,4-5,Cleric.,0,1,4,0,51,single,Enkhuizen,Italy,"I: 170,000 - 189,999",3000,1052
247,100248,M,0,1,1,Bach.,1,0,2,Sales,0,1,3,1,63,single,Amersfoort,Italy,"I: 170,000 - 189,999",5000,1052
248,100249,F,0,1,1,Masters,1,1,1,Exec.,0,1,4,0,64,single,Emden,Germany,"H: 150,000 - 169,999",7000,1052
249,100250,F,0,1,0,HS-grad,0,1,2,Farming,0,1,4,0,67,single,Long Meadow,United States of America,"H: 150,000 - 169,999",9000,1052
250,100251,M,0,0,1,9th,1,1,2,Crafts,0,1,2,0,71,single,Myrtle Grove,United States of America,"H: 150,000 - 169,999",3000,1067
251,100252,F,0,1,0,Bach.,0,1,9+,Prof.,0,1,2,0,70,single,Perry,United States of America,"H: 150,000 - 169,999",7000,1067
252,100253,F,0,1,1,Bach.,1,0,2,Cleric.,0,1,1,1,56,single,Heidelberg,Germany,"H: 150,000 - 169,999",9000,1067
253,100254,M,1,1,1,Bach.,1,0,3,Exec.,0,1,4,0,50,single,Schwerin,Germany,"H: 150,000 - 169,999",1500,1067
254,100255,M,0,1,1,Bach.,1,0,1,Cleric.,0,1,3,1,70,single,"Bristol, VT",United States of America,"H: 150,000 - 169,999",7000,1067
255,100256,M,1,1,0,Bach.,0,1,3,Prof.,0,1,9,0,70,single,Mullins,United States of America,"H: 150,000 - 169,999",9000,1067
256,100257,M,0,1,1,HS-grad,1,0,2,Other,0,1,2,1,68,single,Hitchita,United States of America,"H: 150,000 - 169,999",1500,1067
257,100258,M,0,1,0,HS-grad,0,0,2,Crafts,0,1,3,1,49,single,Hatfield,United States of America,"H: 150,000 - 169,999",7000,1067
258,100259,M,1,1,1,< Bach.,1,0,3,TechSup,0,1,3,0,58,single,Cork,Canada,"H: 150,000 - 169,999",9000,1067
259,100260,M,0,1,1,Bach.,1,1,2,Sales,0,1,6,0,67,single,Buckley,United States of America,"H: 150,000 - 169,999",1500,1067
260,100261,M,1,1,1,Bach.,1,0,3,Transp.,0,1,3,1,47,single,Aachen,Germany,"H: 150,000 - 169,999",1500,1067
261,100262,F,0,1,0,< Bach.,0,1,9+,Cleric.,0,1,4,0,53,single,Goodhope,United States of America,"H: 150,000 - 169,999",7000,1067
262,100263,M,1,0,0,10th,0,0,3,Crafts,0,1,4,0,36,single,Waldshut,Germany,"H: 150,000 - 169,999",9000,1067
263,100264,M,0,0,0,10th,0,0,9+,Crafts,0,1,2,1,67,single,Mendham,United States of America,"H: 150,000 - 169,999",1500,1067
264,100265,M,0,1,1,Bach.,1,1,2,Protec.,0,1,4,0,73,single,Winter Springs,United States of America,"H: 150,000 - 169,999",11000,1067
265,100266,M,1,1,1,Assoc-A,1,1,3,Sales,0,1,7,0,71,single,Relecq-Kerhuon,France,"H: 150,000 - 169,999",3000,1067
266,100267,M,0,1,1,HS-grad,1,1,3,Crafts,0,1,6,0,73,single,Cranford,United States of America,"H: 150,000 - 169,999",9000,1067
267,100268,M,1,1,0,HS-grad,0,1,3,Transp.,0,1,5,0,65,single,Petite-Pierre La,France,"H: 150,000 - 169,999",7000,1067
268,100269,F,0,1,0,< Bach.,0,1,2,Cleric.,0,1,5,0,69,single,Flensburg,Germany,"H: 150,000 - 169,999",9000,1067
269,100270,M,1,1,0,HS-grad,0,1,3,Crafts,0,1,6,0,37,single,North Utica,United States of America,"H: 150,000 - 169,999",1500,1067
270,100271,M,1,1,0,HS-grad,0,1,3,Crafts,0,1,5,0,62,single,Oilton,United States of America,"H: 150,000 - 169,999",7000,1067
271,100272,M,1,1,0,Bach.,0,1,3,Prof.,0,1,4,0,60,single,Oran,United States of America,"H: 150,000 - 169,999",9000,1067
272,100273,M,1,1,1,< Bach.,1,1,3,Sales,0,1,7,0,65,single,Berchtesgaden,Germany,"H: 150,000 - 169,999",1500,1067
273,100274,M,0,1,0,Bach.,0,1,3,Exec.,0,1,5,0,59,single,Asnieres,France,"H: 150,000 - 169,999",7000,1067
274,100275,M,0,1,1,Bach.,1,1,2,Cleric.,0,1,4,0,71,single,Ludwigshafen,Germany,"H: 150,000 - 169,999",11000,1067
275,100276,M,1,1,0,< Bach.,0,1,3,Sales,0,1,7,0,40,single,Bridgeport,United States of America,"H: 150,000 - 169,999",1500,1067
276,100277,F,0,1,1,HS-grad,1,1,9+,Cleric.,0,1,6,0,39,single,Decatur,United States of America,"H: 150,000 - 169,999",7000,1067
277,100278,M,1,1,0,Assoc-V,0,1,3,Machine,0,1,4,0,72,single,Chesterfield,United States of America,"H: 150,000 - 169,999",11000,1067
278,100279,M,0,1,1,< Bach.,0,1,3,TechSup,0,1,5,0,63,single,Elm Hall,United States of America,"H: 150,000 - 169,999",1500,1067
279,100280,M,0,1,1,< Bach.,1,1,2,Crafts,0,1,4,0,75,single,Erding,Germany,"H: 150,000 - 169,999",9000,1067
280,100281,M,1,1,1,Bach.,0,1,3,Exec.,0,1,6,0,71,single,Bourges,France,"H: 150,000 - 169,999",3000,1067
281,100282,M,1,1,0,Bach.,0,0,3,Exec.,0,1,4,0,41,single,Sykesville,United States of America,"H: 150,000 - 169,999",7000,1067
282,100283,M,0,0,1,11th,1,1,3,Exec.,0,1,6,0,70,single,Little Port,United States of America,"H: 150,000 - 169,999",9000,1067
283,100284,F,0,1,1,< Bach.,1,0,1,?,0,1,2,1,66,single,Puako,United States of America,"H: 150,000 - 169,999",1500,1067
284,100285,F,0,1,0,< Bach.,0,1,9+,Exec.,0,1,4,0,45,single,Blackrock,Canada,"H: 150,000 - 169,999",7000,1067
285,100286,M,0,1,1,HS-grad,1,1,3,Other,0,1,4,0,52,single,Fort Klamath,United States of America,"H: 150,000 - 169,999",9000,1067
286,100287,M,0,1,0,HS-grad,0,0,9+,Other,0,1,3,1,66,single,Bryant,United States of America,"H: 150,000 - 169,999",1500,1067
287,100288,M,0,1,1,Assoc-V,1,0,1,Other,0,1,1,1,61,single,Foxborough,United States of America,"H: 150,000 - 169,999",7000,1067
288,100289,M,0,0,0,9th,0,1,9+,Crafts,0,1,5,0,34,single,Meribel,France,"H: 150,000 - 169,999",9000,1067
289,100290,M,0,0,0,7th-8th,0,1,3,Farming,0,1,6,0,43,single,New Market,United States of America,"H: 150,000 - 169,999",1500,1067
290,100291,F,0,1,1,< Bach.,1,1,9+,Other,0,1,2,0,55,single,Sheldon,United States of America,"H: 150,000 - 169,999",7000,1067
291,100292,M,0,1,1,HS-grad,1,0,6-8,Farming,0,1,2,1,48,single,Springhill,United States of America,"H: 150,000 - 169,999",9000,1067
292,100293,M,1,1,1,Bach.,1,1,3,Exec.,0,1,5,0,74,single,Skagen,Denmark,"H: 150,000 - 169,999",11000,1067
293,100294,F,0,1,0,HS-grad,0,0,1,Other,0,1,2,1,42,single,Blagnac,France,"H: 150,000 - 169,999",1500,1067
294,100295,M,1,1,1,Assoc-V,0,1,2,Exec.,0,1,6,0,68,single,"Oxford, NJ",United States of America,"H: 150,000 - 169,999",7000,1067
295,100296,M,0,1,0,HS-grad,0,1,3,Sales,0,1,4,0,68,single,Colmar,France,"H: 150,000 - 169,999",9000,1043
296,100297,M,0,0,0,12th,0,0,1,?,0,1,1,1,54,single,Saarbruecken,Germany,"H: 150,000 - 169,999",1500,1043
297,100298,M,0,1,0,HS-grad,0,0,2,Crafts,0,1,3,0,58,married,Lindau,Germany,"K: 250,000 - 299,999",11000,1057
298,100299,M,0,1,1,< Bach.,1,0,6-8,?,0,1,1,1,66,single,Wakefield,United Kingdom,"I: 170,000 - 189,999",1500,1057
299,100300,M,1,1,0,Bach.,0,1,3,Prof.,0,1,4,0,78,single,Schimmert,Italy,"G: 130,000 - 149,999",11000,1250
300,100301,F,0,1,1,< Bach.,1,1,9+,Cleric.,0,1,7,0,63,single,Murnau,Germany,"I: 170,000 - 189,999",7000,1057
301,100302,M,0,0,1,10th,1,0,3,Crafts,0,1,4,1,64,single,Los Angeles,United States of America,"I: 170,000 - 189,999",9000,1057
302,100303,F,0,1,0,HS-grad,0,1,2,Other,0,1,4,0,65,single,Stuttgart,Germany,"I: 170,000 - 189,999",1500,1057
303,100304,F,0,1,0,Assoc-A,0,0,2,TechSup,0,1,3,0,68,single,Montara,United States of America,"I: 170,000 - 189,999",7000,1057
304,100305,M,0,1,0,HS-grad,0,0,3,Exec.,0,1,4,0,55,single,Neuss,Germany,"I: 170,000 - 189,999",9000,1057
305,100306,F,0,1,1,HS-grad,1,0,2,Transp.,0,1,3,1,49,single,Clermont-l'Herault,France,"I: 170,000 - 189,999",1500,1057
306,100307,F,0,1,1,< Bach.,1,0,2,Exec.,0,1,2,1,66,single,Schwaebisch Gmuend,Germany,"I: 170,000 - 189,999",7000,1057
307,100308,F,0,1,1,< Bach.,1,1,2,Cleric.,0,1,4,0,67,single,Ingolstadt,Germany,"I: 170,000 - 189,999",9000,1057
308,100309,M,1,1,1,Assoc-A,1,1,3,Exec.,0,1,8,0,67,single,Belfast City,United Kingdom,"I: 170,000 - 189,999",1500,1057
309,100310,M,0,1,1,HS-grad,1,1,3,Crafts,0,1,6,0,48,single,Asten,Italy,"I: 170,000 - 189,999",7000,1057
310,100311,F,0,1,0,Bach.,0,0,2,Sales,0,1,4,0,69,single,Dolores,United States of America,"I: 170,000 - 189,999",9000,1057
311,100312,M,0,1,1,HS-grad,1,0,1,Cleric.,0,1,3,0,57,single,Tralee,Canada,"I: 170,000 - 189,999",9000,1037
312,100313,M,1,1,1,< Bach.,1,1,2,Sales,0,1,7,0,46,single,Heilbronn,Germany,"I: 170,000 - 189,999",1500,1037
313,100314,M,0,1,1,HS-grad,1,1,3,Crafts,0,1,4,0,52,single,Keighley,United Kingdom,"I: 170,000 - 189,999",7000,1037
314,100315,F,0,1,1,HS-grad,1,1,9+,Prof.,0,1,5,0,35,single,Didcot,United Kingdom,"I: 170,000 - 189,999",9000,1037
315,100316,F,0,1,1,HS-grad,1,0,2,Cleric.,0,1,3,1,71,single,Beziers,France,"I: 170,000 - 189,999",11000,1037
316,100317,M,0,1,0,HS-grad,0,1,6-8,Crafts,0,1,7,0,53,single,Berea,United States of America,"I: 170,000 - 189,999",1500,1037
317,100318,M,0,1,1,HS-grad,1,1,9+,Crafts,0,1,3,0,68,single,El Sobrante,United States of America,"I: 170,000 - 189,999",7000,1037
318,100319,M,0,1,0,< Bach.,0,0,2,Cleric.,0,1,3,1,69,single,Cardiff,United Kingdom,"I: 170,000 - 189,999",7000,1052
319,100320,F,0,1,0,< Bach.,0,0,2,TechSup,0,1,2,1,64,single,Helmond,Italy,"I: 170,000 - 189,999",9000,1052
320,100321,M,0,0,1,11th,1,0,1,Sales,0,1,1,1,65,single,Mackville,United States of America,"I: 170,000 - 189,999",1500,1052
321,100322,M,1,1,1,HS-grad,1,1,3,Sales,0,1,4,0,56,single,Paterna,Spain,"I: 170,000 - 189,999",7000,1052
322,100323,M,1,1,1,< Bach.,0,1,2,Prof.,0,1,5,0,37,single,Dingle,Canada,"I: 170,000 - 189,999",9000,1052
323,100324,F,0,1,1,Masters,0,1,4-5,?,0,1,4,0,68,single,Arbuckle,United States of America,"I: 170,000 - 189,999",1500,1052
324,100325,F,0,1,1,Bach.,1,0,9+,Prof.,0,1,4,0,50,single,Killarney,Canada,"I: 170,000 - 189,999",7000,1052
325,100326,F,0,1,1,< Bach.,1,1,9+,Cleric.,0,1,2,0,34,single,Barcelona,Spain,"I: 170,000 - 189,999",9000,1052
326,100327,F,0,1,0,HS-grad,0,0,4-5,Other,0,1,3,0,70,single,Edgewood,United States of America,"I: 170,000 - 189,999",1500,1052
327,100328,M,0,1,1,< Bach.,0,1,2,Crafts,0,1,5,0,67,single,Moerdijk,Italy,"I: 170,000 - 189,999",7000,1052
328,100329,M,0,0,0,10th,0,0,9+,Crafts,0,1,4,1,43,single,Clifton,United Kingdom,"I: 170,000 - 189,999",9000,1052
329,100330,F,1,1,0,Masters,0,1,4-5,?,0,1,5,0,45,single,Koeln,Germany,"I: 170,000 - 189,999",1500,1052
330,100331,F,0,1,1,HS-grad,1,0,1,Cleric.,0,1,3,0,71,single,Lindau,Germany,"I: 170,000 - 189,999",9000,1052
331,100332,M,0,1,1,Bach.,1,1,3,?,0,1,6,0,71,single,Evinston,United States of America,"I: 170,000 - 189,999",9000,1052
332,100333,M,0,0,1,9th,1,1,3,Farming,0,1,5,0,72,single,Noma,United States of America,"I: 170,000 - 189,999",11000,1052
333,100334,M,0,1,0,Bach.,0,1,3,?,0,1,10,0,70,single,Henley-on-Thames,United Kingdom,"I: 170,000 - 189,999",1500,1037
334,100335,F,0,0,1,10th,1,0,1,Cleric.,0,1,1,1,62,single,Haswell,United States of America,"I: 170,000 - 189,999",7000,1037
335,100336,M,0,1,0,Bach.,0,0,9+,Crafts,0,1,3,0,66,single,Barry,United Kingdom,"I: 170,000 - 189,999",9000,1037
336,100337,F,0,0,1,7th-8th,1,0,2,?,0,1,2,1,36,single,Helmond,Italy,"I: 170,000 - 189,999",1500,1037
337,100338,F,1,1,1,HS-grad,0,1,2,Sales,0,1,6,0,61,single,Warstein,Germany,"I: 170,000 - 189,999",7000,1037
338,100339,M,1,1,1,HS-grad,1,1,3,Exec.,0,1,5,0,59,single,Belfast City,United Kingdom,"I: 170,000 - 189,999",9000,1037
339,100340,M,0,1,0,HS-grad,0,0,2,Farming,0,1,4,1,64,single,Cloverdale,United States of America,"I: 170,000 - 189,999",1500,1037
340,100341,M,0,1,1,Bach.,1,0,6-8,Prof.,0,1,4,1,58,single,Arbuckle,United States of America,"I: 170,000 - 189,999",7000,1037
341,100342,M,0,1,0,Bach.,0,0,2,Exec.,0,1,2,1,67,single,Oxford,United Kingdom,"I: 170,000 - 189,999",9000,1037
342,100343,M,1,1,1,Assoc-A,1,1,3,Exec.,0,1,4,0,69,single,Montara,United States of America,"I: 170,000 - 189,999",1500,1052
343,100344,M,0,1,1,Bach.,0,1,3,Prof.,0,1,5,0,39,single,Solingen,Germany,"I: 170,000 - 189,999",1500,1052
344,100345,M,0,1,1,Assoc-A,1,1,3,Machine,0,1,5,0,38,single,Sanibel,United States of America,"I: 170,000 - 189,999",7000,1052
345,100346,M,0,1,1,< Bach.,1,0,1,?,0,1,3,1,69,single,Wakefield,United Kingdom,"I: 170,000 - 189,999",9000,1052
346,100347,F,0,0,1,5th-6th,1,0,6-8,Other,0,1,3,1,62,single,Walsall,United Kingdom,"I: 170,000 - 189,999",1500,1052
347,100348,M,0,1,0,Bach.,0,0,2,Prof.,0,1,3,1,68,single,Paris,France,"I: 170,000 - 189,999",1500,1052
348,100349,F,0,1,1,< Bach.,1,0,1,TechSup,0,1,1,1,40,single,Wolverhampton,United Kingdom,"I: 170,000 - 189,999",7000,1052
349,100350,M,1,1,0,Assoc-A,0,1,3,Sales,0,1,5,0,47,single,Mackville,United States of America,"I: 170,000 - 189,999",9000,1052
350,100351,M,0,0,1,7th-8th,1,1,3,Crafts,0,1,5,0,65,single,Ravensburg,Germany,"I: 170,000 - 189,999",1500,1052
351,100352,F,0,1,1,HS-grad,1,1,1,Crafts,0,1,4,0,44,single,Nanterre,France,"I: 170,000 - 189,999",7000,1052
352,100353,M,0,1,1,HS-grad,1,0,2,Other,0,1,1,1,51,single,Bergen op Zoom,Italy,"I: 170,000 - 189,999",9000,1052
353,100354,F,0,1,1,< Bach.,1,1,4-5,Farming,0,1,5,0,63,single,Killarney,Canada,"I: 170,000 - 189,999",1500,1052
354,100355,M,1,1,0,Bach.,0,1,3,Prof.,0,1,6,0,60,single,Birmingham,United Kingdom,"I: 170,000 - 189,999",7000,1037
355,100356,F,0,1,1,< Bach.,1,0,4-5,Exec.,0,1,2,1,33,single,Muenchen,Germany,"I: 170,000 - 189,999",9000,1037
356,100357,M,0,1,1,< Bach.,1,1,2,Exec.,0,1,5,0,42,single,Nuernberg,Germany,"I: 170,000 - 189,999",1500,1037
357,100358,F,0,1,1,< Bach.,1,0,9+,Sales,0,1,3,1,54,single,Wymondham,United Kingdom,"I: 170,000 - 189,999",7000,1037
358,100359,M,0,1,1,< Bach.,1,1,2,Sales,0,1,5,0,70,single,Montpellier,France,"I: 170,000 - 189,999",9000,1060
359,100360,M,0,0,1,9th,0,0,9+,Machine,0,1,2,1,41,single,Tilburg,Italy,"I: 170,000 - 189,999",1500,1060
360,100361,F,0,1,1,HS-grad,1,0,4-5,Cleric.,0,1,2,0,65,single,Kent,United States of America,"I: 170,000 - 189,999",7000,1060
361,100362,F,0,1,1,< Bach.,1,0,1,Other,0,1,2,1,66,single,Malaga,Spain,"I: 170,000 - 189,999",9000,1060
362,100363,M,1,1,1,Bach.,1,1,3,?,0,1,10,0,54,,North Carrollton,United States of America,"G: 130,000 - 149,999",10000,1060
363,100364,F,0,0,0,10th,0,0,9+,Other,0,1,4,0,37,single,Gays,United States of America,"G: 130,000 - 149,999",3000,1060
364,100365,F,0,1,1,Bach.,1,1,9+,Prof.,0,1,4,0,68,married,Aalen,Germany,"G: 130,000 - 149,999",5000,1060
365,100366,F,0,1,1,HS-grad,1,1,2,TechSup,0,1,3,0,74,married,Bay City,United States of America,"G: 130,000 - 149,999",7000,1060
366,100367,F,0,1,0,HS-grad,0,1,2,Other,0,1,5,0,42,,Lyon,France,"G: 130,000 - 149,999",10000,1060
367,100368,M,1,1,1,< Bach.,1,0,3,Exec.,0,1,3,0,71,single,Holyrood,United States of America,"G: 130,000 - 149,999",5000,1060
368,100369,F,0,1,0,< Bach.,0,0,2,Cleric.,0,1,3,0,69,married,Danville,United States of America,"G: 130,000 - 149,999",5000,1060
369,100370,M,0,1,1,Assoc-V,0,0,2,Machine,0,1,3,1,72,,Duncan,United States of America,"G: 130,000 - 149,999",15000,1060
370,100371,F,1,1,1,Bach.,1,1,4-5,Prof.,0,1,4,0,57,single,Hatfield,United States of America,"G: 130,000 - 149,999",3000,1060
371,100372,M,1,1,1,< Bach.,1,1,3,Exec.,0,1,10,0,51,married,Atwood,United States of America,"G: 130,000 - 149,999",5000,1060
372,100373,F,0,0,0,11th,0,1,2,Machine,0,1,6,0,74,,Cottbus,Germany,"G: 130,000 - 149,999",15000,1060
373,100374,M,0,1,0,< Bach.,0,0,2,Sales,0,1,2,1,73,single,Goodhope,United States of America,"G: 130,000 - 149,999",5000,1060
374,100375,F,0,1,1,< Bach.,1,1,9+,Cleric.,0,1,4,0,69,married,Syracuse,United States of America,"G: 130,000 - 149,999",5000,1060
375,100376,F,1,1,1,Bach.,1,1,4-5,Cleric.,0,1,5,0,50,,Aalborg,Denmark,"G: 130,000 - 149,999",10000,1060
376,100377,M,1,1,0,Bach.,0,1,3,Prof.,0,1,4,0,59,single,Weissport,United States of America,"G: 130,000 - 149,999",3000,1060
377,100378,M,0,1,0,Assoc-A,0,1,3,TechSup,0,1,4,0,48,married,Long Meadow,United States of America,"G: 130,000 - 149,999",5000,1060
378,100379,F,0,1,0,HS-grad,0,1,9+,Transp.,0,1,4,0,43,married,Issy-les-Moulineaux,France,"G: 130,000 - 149,999",5000,1060
379,100380,M,0,1,1,Bach.,1,1,1,TechSup,0,1,4,0,71,,Mandelieu la Napoule,France,"G: 130,000 - 149,999",15000,1060
380,100381,M,0,1,1,< Bach.,1,0,1,Other,0,1,2,1,70,single,Canaseraga,United States of America,"G: 130,000 - 149,999",3000,1060
381,100382,M,1,0,0,7th-8th,0,1,2,Cleric.,0,1,4,0,55,married,Atalissa,United States of America,"G: 130,000 - 149,999",5000,1060
382,100383,F,0,0,0,7th-8th,0,0,4-5,Other,0,1,3,1,70,,Navy Yard City,United States of America,"G: 130,000 - 149,999",10000,1060
383,100384,M,0,1,1,< Bach.,1,0,9+,Machine,0,1,3,0,49,single,Bad Kreuznach,Germany,"G: 130,000 - 149,999",3000,1060
